"ID","Author Name","Author Channel URL","Public","Published","Comment","Likes","Comment URL"
"UgzXqETV8goDn5d9GWR4AaABAg","xXmlgamingXx","https://www.youtube.com/channel/UCqQF4G89U9YaYoLX2AOLnag","true","2020-03-18 11:13:20","You know that there is a reason why flip phones died","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzXqETV8goDn5d9GWR4AaABAg"
"UgwTRIUOf1hHaeKvMPh4AaABAg","HANANA","https://www.youtube.com/channel/UCXn6zVv3pNBMNhE7-TE-dTA","true","2020-03-18 11:13:20","This is legit nice.... Phones are getting too big for pockets to fit but now I'll slide in like butter","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwTRIUOf1hHaeKvMPh4AaABAg"
"UgwAwJZEgF1Qhp68Xi54AaABAg","Hadouken hadoken","https://www.youtube.com/channel/UCxMe-Gg-X3mmYHT-s7teHqw","true","2020-03-18 11:13:20","1:44:  1:47 me the whole vid.","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwAwJZEgF1Qhp68Xi54AaABAg"
"UgzQFoTuzbl06f1po_14AaABAg","The pinks Pet","https://www.youtube.com/channel/UC1LH_2ay0AZrETtaBdaasPQ","true","2020-03-18 11:13:20","More better than the tablet one.
This is what the kuno people think about 2020 samsung did it!","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzQFoTuzbl06f1po_14AaABAg"
"UgxDlDb_zRy9hU5Zojt4AaABAg","Isaac Adam","https://www.youtube.com/channel/UCfebaKcfFLY_ocamdxeSpYA","true","2020-03-18 11:13:20","This is the start of the 3rd generation flip phones age.","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxDlDb_zRy9hU5Zojt4AaABAg"
"UgzsKmH-GTBciss3iSd4AaABAg","Isaac Adam","https://www.youtube.com/channel/UCfebaKcfFLY_ocamdxeSpYA","true","2020-03-18 11:13:20","Here's hoping Oppo, Xiaomi, Huawei, Realme, and Nokia will follow the concept from Samsung and Motorola.","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzsKmH-GTBciss3iSd4AaABAg"
"UgzXsZMJ9gL5-9ycELR4AaABAg","Reece Carpio","https://www.youtube.com/channel/UCgPFzhdFEfjGOGJCRcxd06Q","true","2020-03-18 11:13:20","Ngl, the V Flip is more accurate than calling it the Z Flip","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzXsZMJ9gL5-9ycELR4AaABAg"
"UgyGkewZHqCYYgupRZp4AaABAg","Shiv Deepak","https://www.youtube.com/channel/UCdjZ6Ts3lTDro2fqQinkxdg","true","2020-03-18 11:13:20","why did the music feel so intense","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyGkewZHqCYYgupRZp4AaABAg"
"UgwTMFidn0encLhCB1V4AaABAg","Chronic Dwarf","https://www.youtube.com/channel/UCA-NluEd_ZKGQrs8VwehNBg","true","2020-03-18 11:13:20","bad guy","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwTMFidn0encLhCB1V4AaABAg"
"UgziQqlRYg2DXGJ_06V4AaABAg","Safah","https://www.youtube.com/channel/UCTkMW7Yk0coXEwxBTjkyn2Q","true","2020-03-18 11:13:20","Before I pressed the vid I though it was about a laptop","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgziQqlRYg2DXGJ_06V4AaABAg"
"UgxprQtFHr_OCvyWZ0t4AaABAg","dead by alexandre","https://www.youtube.com/channel/UCF98f_17tDvJdCmeqPvS1Zw","true","2020-03-18 11:13:20","🤩😍","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxprQtFHr_OCvyWZ0t4AaABAg"
"Ugxrx-RuaDPhKh733S14AaABAg","Pradeep Belagali","https://www.youtube.com/channel/UC6qnxjN9gZv54HcucCmRxzA","true","2020-03-18 11:13:20","Thumbs up for the creative ad... But this phone is not solving problem... But rather creating a few","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugxrx-RuaDPhKh733S14AaABAg"
"UgzKb25HIBXhoBTA_V94AaABAg","prashant sharma","https://www.youtube.com/channel/UC9XanHtGkz4n5uP-O2bHPfg","true","2020-03-18 11:13:20","Motorola: The guy who said the joke.
Samsung: The guy who said the joke louder","11","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzKb25HIBXhoBTA_V94AaABAg"
"UgwVe6A-9XtqPrAnyft4AaABAg","Енот умирзаков","https://www.youtube.com/channel/UC5xqwMwdqdjNzQf-csSzO4A","true","2020-03-18 11:13:20","👏","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwVe6A-9XtqPrAnyft4AaABAg"
"Ugx9akTmhtG3X87qT1l4AaABAg","Ciro Sorriso","https://www.youtube.com/channel/UC9356pX-GEKvnnCMsTt6aew","true","2020-03-18 11:13:20","wow new gameboy advance sp","1","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx9akTmhtG3X87qT1l4AaABAg"
"Ugw80ymEgl9Lo142tV14AaABAg","Evelyn Ruiz Gaona","https://www.youtube.com/channel/UCpRxUKSZRP3gU0m1MxaQ4UA","true","2020-03-18 11:13:20","Y yo con mi huawei del 2017","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugw80ymEgl9Lo142tV14AaABAg"
"UgwNnKIbixBjDcAAA_t4AaABAg","ETERNAL MAOH","https://www.youtube.com/channel/UCe4MCnw3vhqgF-MCom-X88A","true","2020-03-18 11:13:20","Nintendo 3ds line😂","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwNnKIbixBjDcAAA_t4AaABAg"
"Ugx5MITGAGEGtMXNm654AaABAg","Jayant Joshi","https://www.youtube.com/channel/UC94qQIcRQs-JSQfGsIrDq5Q","true","2020-03-18 11:13:20","Price range not feasible!!","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx5MITGAGEGtMXNm654AaABAg"
"UgzJcMepchDqxruA-Qt4AaABAg","Life Afterz","https://www.youtube.com/channel/UCVsb6pfNJYUEqXEozuGLGWg","true","2020-03-18 11:13:20","Well we are back at the folding phone era again","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzJcMepchDqxruA-Qt4AaABAg"
"Ugx07Zrfn0NyGAJ8dB54AaABAg","dot","https://www.youtube.com/channel/UC-y7NWNableGLW7d0J55Kzw","true","2020-03-18 11:13:20","Just listening to bad guy..♥️","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx07Zrfn0NyGAJ8dB54AaABAg"
"Ugza6zhjaGaJTMWCtx54AaABAg","Честнок","https://www.youtube.com/channel/UCmrtIDRz4DYC36wFGEXypPw","true","2020-03-18 11:13:20","It's ugly and will break in a month. Yeah i see the future.","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugza6zhjaGaJTMWCtx54AaABAg"
"UgxN2Yhi1SstWtjbJ8h4AaABAg","amy bedoya","https://www.youtube.com/channel/UCn9M3Tjuid_qDd2lW8W4JOA","true","2020-03-18 11:13:20","talk about nostalgia","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxN2Yhi1SstWtjbJ8h4AaABAg"
"UgyzGO7BjUlFiG4fCSt4AaABAg","Kurt Sulit","https://www.youtube.com/channel/UCjHoJjGFpxGuAuZvVK24cbQ","true","2020-03-18 11:13:20","How about the case?","1","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyzGO7BjUlFiG4fCSt4AaABAg"
"UgyFkSSBLb_kP8CpxKZ4AaABAg","Darth Vader","https://www.youtube.com/channel/UCkCXw4Ue1d09M54aotqbHng","true","2020-03-18 11:13:20","I'm a bad guy.","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyFkSSBLb_kP8CpxKZ4AaABAg"
"UgzxB-4JMhzsaqXizSZ4AaABAg","SPM Print Media","https://www.youtube.com/channel/UCwF_P1lhT1Aia5rR8ZeU8Lg","true","2020-03-18 11:13:20","best intro...","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzxB-4JMhzsaqXizSZ4AaABAg"
"UgwnDL4EDcBIBu5uu5N4AaABAg","Justinas","https://www.youtube.com/channel/UCMRzk3uliTiaMFC28JCHBjA","true","2020-03-18 11:13:20","Looks gay","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwnDL4EDcBIBu5uu5N4AaABAg"
"UgzQw8q5Mb0JFV2VPmV4AaABAg","xGARIDx","https://www.youtube.com/channel/UCgYV_YhXFo8EeHX65zGWCWQ","true","2020-03-18 11:13:20","That meme song tho... Otherwise nice video","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzQw8q5Mb0JFV2VPmV4AaABAg"
"UgxubV-H8vNRKYM-J6B4AaABAg","Hadi Hendrik","https://www.youtube.com/channel/UCDJEarcJ0d6KRfXAQtWsBNw","true","2020-03-18 11:13:20","Did they just make a nintendo 3ds","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxubV-H8vNRKYM-J6B4AaABAg"
"Ugw27qKEx6jH05uCJYN4AaABAg","GameBot","https://www.youtube.com/channel/UCt-1Qg9kH01ZuCnQyVtk87w","true","2020-03-18 11:13:20","From 1990","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugw27qKEx6jH05uCJYN4AaABAg"
"Ugzd5uSqc6dLAr_ayxh4AaABAg","Jimmy rocket","https://www.youtube.com/channel/UCc1dIuDxh7oj_5I6QwGyrDA","true","2020-03-18 11:13:20","Want it","1","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugzd5uSqc6dLAr_ayxh4AaABAg"
"UgwYeQSG_0jD_oPIqmp4AaABAg","GameBot","https://www.youtube.com/channel/UCt-1Qg9kH01ZuCnQyVtk87w","true","2020-03-18 11:13:20","MOTO: OUR NEW FUTURE SMARTPHONE THAT CAN FLIP 
SAMSUNG: *I am the Flip Guy*","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwYeQSG_0jD_oPIqmp4AaABAg"
"UgwFQcVIjA8KGAjkLUJ4AaABAg","The Milker","https://www.youtube.com/channel/UCzVBFVdeinBC0ZIu76ayvbg","true","2020-03-18 11:13:20","One more phone that I will not have","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwFQcVIjA8KGAjkLUJ4AaABAg"
"UgzXYEVp4GKRguYkUbF4AaABAg","seaquinx","https://www.youtube.com/channel/UCdH1RSNl7YBM-MftLKDq7tA","true","2020-03-18 11:13:20","i love how they used billie’s song 🤗🥰","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzXYEVp4GKRguYkUbF4AaABAg"
"UgzVKQ4_e0RiUYlxBK14AaABAg","drink up","https://www.youtube.com/channel/UC2I6HauftMch8WZo9SaHGqQ","true","2020-03-18 11:13:20","No","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzVKQ4_e0RiUYlxBK14AaABAg"
"UgzcpNMqlMkstQih85F4AaABAg","Tour Quadrillion","https://www.youtube.com/channel/UCXu3UUX8k7lpPuKkmaRqDwg","true","2020-03-18 11:13:20","The song doesn't even match the word . It's like speaking and ignore following like don't sing the song.
They talk while music plays.","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzcpNMqlMkstQih85F4AaABAg"
"UgzHhe_5gQs21V-YoyV4AaABAg","GODSZZ","https://www.youtube.com/channel/UCsC05UbeQjdrR6_mXFmFpxQ","true","2020-03-18 11:13:20","Nokia flips:*We can't be famous anymore were useless*

Samsung introduce Samsung flips
Nokia be like: *I'm so proud were famous*","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzHhe_5gQs21V-YoyV4AaABAg"
"UgxhjxjN-yFwBzS0ePZ4AaABAg","Scott Stamp","https://www.youtube.com/channel/UCd6V7UNvZ3Zk1V9l1i9ZuUA","true","2020-03-18 11:13:20","Motorola: we made a new folding phone
Samsung: so did we!
Apple: *What?*","1","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxhjxjN-yFwBzS0ePZ4AaABAg"
"Ugw_qXr9ryuJPjqkov14AaABAg","fat swede","https://www.youtube.com/channel/UCRQoXaxwGWtkSf7OHVYF3dA","true","2020-03-18 11:13:20","1:39 That's split screen","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugw_qXr9ryuJPjqkov14AaABAg"
"Ugx8d7SrJGdHy3ti0kp4AaABAg","Technical Devji","https://www.youtube.com/channel/UCK_W--CyfsiSxurEulJiC5w","true","2020-03-18 11:13:20","Billie eilish be like : u should have asked me before using my song 

Samsung : I’m a bad guy 
   

Samsung z flip : DUH","7","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx8d7SrJGdHy3ti0kp4AaABAg"
"UgwYLF1rnIBJGR7qyzh4AaABAg","Haslina Harun","https://www.youtube.com/channel/UCMka-AMODiFIX5xgK597LwQ","true","2020-03-18 11:13:20","This is awesome","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwYLF1rnIBJGR7qyzh4AaABAg"
"UgyEvEJaMTihm5rWTZh4AaABAg","Usman Abdullah","https://www.youtube.com/channel/UCeRO_lfc8zM4OtNSg2k9VSg","true","2020-03-18 11:13:20","Me wanting to buy a Galaxy Z Flip


I am Once Again Asking for your Financial Support","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyEvEJaMTihm5rWTZh4AaABAg"
"UgxHgyJWEzLjxufuTct4AaABAg","Miró Pauwels","https://www.youtube.com/channel/UCIQPj8Td7z1-Vls7_7ylZJA","true","2020-03-18 11:13:20","After watching the video: I want that

Looks at the price

Conclusion: My portfolio can also fold","7","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxHgyJWEzLjxufuTct4AaABAg"
"UgzOFvb7SwGbJJG_xEp4AaABAg","Aurobindo Ghosh","https://www.youtube.com/channel/UCs9_encJXkHHSMQKo3U6XoA","true","2020-03-18 11:13:20","fold the price","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzOFvb7SwGbJJG_xEp4AaABAg"
"Ugxu_3WIIbVtr53QxCZ4AaABAg","Matias Vaudagna","https://www.youtube.com/channel/UCCVdt-d0RElbMdq2WCPVyKg","true","2020-03-18 11:13:20","Nintendo 3ds version samsung","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugxu_3WIIbVtr53QxCZ4AaABAg"
"Ugx623AvYUt_z7aekox4AaABAg","Daniel Ogbuigwe","https://www.youtube.com/channel/UCazVr75rpOLmuovHZ_HBZ3A","true","2020-03-18 11:13:20","Samsung finally hired good marketers","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx623AvYUt_z7aekox4AaABAg"
"UgzrPHhuMCxzq97KtS14AaABAg","IgnUp21","https://www.youtube.com/channel/UCxjq6SSU-O8nr7nQHEoOAIg","true","2020-03-18 11:13:20","Disappointed it wasn't called the galax Z flip","1","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzrPHhuMCxzq97KtS14AaABAg"
"Ugx0THiWJfPo4KbrkE54AaABAg","Jan Szymankiewicz","https://www.youtube.com/channel/UCaXoqMZowEDLJO7GiqeqgPA","true","2020-03-18 11:13:20","Samsung ZDS","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx0THiWJfPo4KbrkE54AaABAg"
"UgxCCk6vv_SNDw6wiFN4AaABAg","SM supporter!","https://www.youtube.com/channel/UC3cHO6Xphwqfs3cW7G6wsPg","true","2020-03-18 11:13:20","This Z-Flip is a bad guy.","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxCCk6vv_SNDw6wiFN4AaABAg"
"Ugyst3f1uDO_u-Uj4gJ4AaABAg","Billie & Ariana Fan","https://www.youtube.com/channel/UC8eS7CmY74TvgwRX5ThtDoA","true","2020-03-18 11:13:20","Samsung: I'm the bad guy
I phone: Duh!
Edit: billie is the queen 💞","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugyst3f1uDO_u-Uj4gJ4AaABAg"
"UgyiHQHJf-pG-CletUt4AaABAg","Atique Raza","https://www.youtube.com/channel/UCxZ7zlD9l5PIGhfsYQfqefw","true","2020-03-18 11:13:20","Every phone is a Z flip if you are strong enough.","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyiHQHJf-pG-CletUt4AaABAg"
"Ugzm6vYgmruIbQpNdm54AaABAg","Habib Khan","https://www.youtube.com/channel/UCJYuk6EZXyx4CMsiIRSPAVQ","true","2020-03-18 11:13:20","Samsung:""I'm the Phone guy""","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugzm6vYgmruIbQpNdm54AaABAg"
"UgwuORxgZ9ts--YFhvt4AaABAg","Akmal Hakim","https://www.youtube.com/channel/UCrsiZp76UQc8Rl_vLWaea_Q","true","2020-03-18 11:13:20","I sense Nintendo DS here","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwuORxgZ9ts--YFhvt4AaABAg"
"UgyGy8UiVuOHKo9nIUF4AaABAg","Thulasi Madhavan","https://www.youtube.com/channel/UC1ML6DHing1cWnAkiFiFeVw","true","2020-03-18 11:13:20","Did they just use the Billie eilish's song be guy","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyGy8UiVuOHKo9nIUF4AaABAg"
"UgwdQLAtXelCbIH4WOh4AaABAg","LegendJim","https://www.youtube.com/channel/UC9NbbGu3nMt_x-MjjQ-bthw","true","2020-03-18 11:13:20","*Laughs in empty wallet*","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwdQLAtXelCbIH4WOh4AaABAg"
"Ugy3xA37GAT34lxAKjB4AaABAg","9maximuspondal0","https://www.youtube.com/channel/UCGXw92RZSF6fVAEDUkdvi3Q","true","2020-03-18 11:13:20","I really wish this was uploaded on april","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugy3xA37GAT34lxAKjB4AaABAg"
"Ugz5wahzoinuhVmLExl4AaABAg","Noam602 d'msp","https://www.youtube.com/channel/UCnvYe9EmvKq4U83uKeiaJ7g","true","2020-03-18 11:13:20","Nintendo 3ds is just the same","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugz5wahzoinuhVmLExl4AaABAg"
"UgxkWF0-oCBbhbep2KN4AaABAg","Josh Yanney","https://www.youtube.com/channel/UC8SmWkSL7D8KVwynJK5NZxw","true","2020-03-18 11:13:20","I’m the bald guy","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxkWF0-oCBbhbep2KN4AaABAg"
"UgwYF6_AMLdwAaLobpt4AaABAg","Alya ZetsChan","https://www.youtube.com/channel/UC0qm1c2kNKF-N84hhNkF2bQ","true","2020-03-18 11:13:20","I want it😣😣😣","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwYF6_AMLdwAaLobpt4AaABAg"
"UgwX6yiPlyoEuaei9JN4AaABAg","Ayman Mohammad","https://www.youtube.com/channel/UCFUq9rQGablJQQA0fnptp7w","true","2020-03-18 11:13:20","Atleast they don't block the comment section like Apple.","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwX6yiPlyoEuaei9JN4AaABAg"
"UgyqWTnMkO_6tB4naSJ4AaABAg","Pawin Jenjaka","https://www.youtube.com/channel/UCwZ3jwCzUZ2EZVPjuRNco6A","true","2020-03-18 11:13:20","So desperate. I’m with Apple Forever!","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyqWTnMkO_6tB4naSJ4AaABAg"
"UgyNJlQREyrMqeiNrBx4AaABAg","R raven._.","https://www.youtube.com/channel/UCJDc3lAVZ2eY4ui07cXWWmg","true","2020-03-18 11:13:20","Não sei vocês mais eu acho celular dobrável uma merda, você vai gostar muito muito dinheiro pra ficar dobrando um celular;-;?,celular e pra usar no dia dia não ficar dobrando espero que a Xiaomi e a Apple e LG não vão para esse lado°^°","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyNJlQREyrMqeiNrBx4AaABAg"
"Ugxn-JTgr9xgQqvFOGR4AaABAg","Babul Hossain","https://www.youtube.com/channel/UCvyI6hlWFv7q-TY96pyNUdg","true","2020-03-18 11:13:20","Samsung:I'm the bad guy

Billie eilish:Bad guy","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugxn-JTgr9xgQqvFOGR4AaABAg"
"Ugxk5DGnDYE3fTe_0rF4AaABAg","Göksel K","https://www.youtube.com/channel/UCMW69tXe-LaJe7hIVWHOfiQ","true","2020-03-18 11:13:20","Ok this is not z shape phone so why its name z your designers stupid or blind, you say v flip ok but z? If you say this phone name z, maybe change your camera design like ""asus zenfone 6"" thats a look like z ok... Motorola da siz de tasarımı çalıyor (esinleniyor) sunuz sonra da saçma isimler ile çıkarıyor sunuz, bari düzgün bir şeyler ekleyin de işlevsel olsun tasarım...","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugxk5DGnDYE3fTe_0rF4AaABAg"
"UgwWfpNucywz0VW4Lql4AaABAg","Light Tile","https://www.youtube.com/channel/UCzZpN2rpXTOqLIXft1w8tYw","true","2020-03-18 11:13:20","*Why*","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwWfpNucywz0VW4Lql4AaABAg"
"Ugyql0qChpoJ1ZIO3cx4AaABAg","BWN YOUTUBE","https://www.youtube.com/channel/UCvEjXRBtZIbuzfEgfcRtZsw","true","2020-03-18 11:13:20","Samsung the worst  idea Phones ever","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugyql0qChpoJ1ZIO3cx4AaABAg"
"UgxmhEys6VTUaE4Yl_l4AaABAg","Σέργιος Σαββουλίδης","https://www.youtube.com/channel/UCIceT6dVXUgADOcUpFEVNnw","true","2020-03-18 11:13:20","Final line: .. Putting a smaller shape in our pockets..
Me: yeah, right after we've emptied them completely in order to actually buy the phone","1","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxmhEys6VTUaE4Yl_l4AaABAg"
"UgyIQqs_AZSMpLP_j6x4AaABAg","Judzins sc","https://www.youtube.com/channel/UCm9jHL_p4ltE-pQll5vgrzA","true","2020-03-18 11:13:20","WHAT","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyIQqs_AZSMpLP_j6x4AaABAg"
"Ugx57O4LphNImmgWhst4AaABAg","pinkpanthercv","https://www.youtube.com/channel/UC0Ui3kJAsfCM2panyGIERqA","true","2020-03-18 11:13:20","WAIR WAIT WAIT MY DAD JUST WAS GONNA BUY ME AN A70 SAMSUNG OR SOMETHING BUT JSONXHDHEEUUE NOOO OOO Y U DO ME LIKE THAT SAMSUNG","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx57O4LphNImmgWhst4AaABAg"
"UgxeTEVxUu4mvgwShPB4AaABAg","HAVKER","https://www.youtube.com/channel/UC34CtbOGb_NWZXwrZO2tV2w","true","2020-03-18 11:13:20","I’m The Bald Guy","1","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxeTEVxUu4mvgwShPB4AaABAg"
"UgyhZga0goI_WhyICtl4AaABAg","shin a","https://www.youtube.com/channel/UCxjVBYlVM0RP4ozRYogUWIw","true","2020-03-18 11:13:20","It looks like my gameboy","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgyhZga0goI_WhyICtl4AaABAg"
"UgwOKiQ0m-5f6D9U2s14AaABAg","Mayank Singh","https://www.youtube.com/channel/UCy9tbxa_B-L02DxObdBle_Q","true","2020-03-18 11:13:20","I want a phone that can be folded twice. A flip phone, smartphone and a tablet","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwOKiQ0m-5f6D9U2s14AaABAg"
"UgwzyBZDXhcxBGmqGU94AaABAg","ACHRAF -BMG","https://www.youtube.com/channel/UCVFyCkJ_kJLMcJgZdlMOALQ","true","2020-03-18 11:13:20","Dio: za wordu
Samsung: ze flip

Dio: naniiii !!!","1","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwzyBZDXhcxBGmqGU94AaABAg"
"Ugx4IvpLQ9o_su5oMdN4AaABAg","lukas holmes","https://www.youtube.com/channel/UCewxSBLdM1cg0lXiiT1Hcaw","true","2020-03-18 11:13:20","So it’s basically a high tech Nintendo","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx4IvpLQ9o_su5oMdN4AaABAg"
"UgzRkWlUZM77IYxJQHp4AaABAg","u_experienced _karma","https://www.youtube.com/channel/UC3gqKXTnqfljIjlBh1u5Ekw","true","2020-03-18 11:13:20","""im the bald guy""~ bald guy","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgzRkWlUZM77IYxJQHp4AaABAg"
"UgwldxpqlW47YhKTwWV4AaABAg","Nathan Reyes","https://www.youtube.com/channel/UCYzPp_hYjvNsZ1vqDy8Bc8w","true","2020-03-18 11:13:20","Samsung: Our audience are mostly females.
Samsung: British noises","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwldxpqlW47YhKTwWV4AaABAg"
"Ugw6ZRF8UKBpJCC6a7B4AaABAg","sebastian cavero trujillo","https://www.youtube.com/channel/UCV9IwwmCGFlvo1YT5XB0iZQ","true","2020-03-18 11:13:20","""Im the bad phone""","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugw6ZRF8UKBpJCC6a7B4AaABAg"
"UgwWM5ils5MlHe-cD6l4AaABAg","Brian Conklin","https://www.youtube.com/channel/UCELxbJL68rN7oZ0-c3ZNkbg","true","2020-03-18 11:13:20","Bad guy, LOO","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwWM5ils5MlHe-cD6l4AaABAg"
"Ugx-pyOhoQhnBufTMoV4AaABAg","UNIVERSAL SPACE EXPEDITIONER","https://www.youtube.com/channel/UCxbEvVvrQTXUmMiGkP2gD7A","true","2020-03-18 11:13:20","Yes but can it run Crysis ?","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx-pyOhoQhnBufTMoV4AaABAg"
"Ugzx4KUEJZc84Unvs2F4AaABAg","Franco Ortega","https://www.youtube.com/channel/UCoix43zLfDofA-7i4X6z8BA","true","2020-03-18 11:13:20","What about dust?","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugzx4KUEJZc84Unvs2F4AaABAg"
"UgxEjh1kRo_LYqkOwsN4AaABAg","I'm A Salad","https://www.youtube.com/channel/UCchvPU0L3QcoIE3i3TQk4rg","true","2020-03-18 11:13:20","*folds glass*
Samsung:I'm a bad guy
Apple: •_•","1","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgxEjh1kRo_LYqkOwsN4AaABAg"
"UgwPvujQrp6ZiFuuUd14AaABAg","Shhreyas Kairoli","https://www.youtube.com/channel/UCVg9rqNURGmEhzEX2JWVppw","true","2020-03-18 11:13:20","Samsung: it break the rules
Me: no mate, it breaks itself","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=UgwPvujQrp6ZiFuuUd14AaABAg"
"Ugx3TuBqYCJd6kTXOFV4AaABAg","Jackuccino","https://www.youtube.com/channel/UCZvnPSkBSJxKMjGhY1VWgVw","true","2020-03-18 11:13:20","Ds","0","https://www.youtube.com/watch?v=Sx9ibZLwVNE&lc=Ugx3TuBqYCJd6kTXOFV4AaABAg"
